date,value,target
2026-01-01,58.010894977073065,115.39578882800733
2026-01-02,57.178120205332796,113.80895676079938
2026-01-03,56.38769009902572,111.76696026712025
2026-01-04,55.64038627956987,110.83177359001584
2026-01-05,54.936947722702776,109.8618134349684
2026-01-06,54.27807002774176,108.0116178967892
2026-01-07,53.66440472973582,105.84392156122776
2026-01-08,53.09655865519174,105.50452928574686
2026-01-09,52.57509332201029,104.73289453720858
2026-01-10,52.10052438422557,105.0178874780834
2026-01-11,51.67332112209797,103.94140715897286
2026-01-12,51.293905978063236,103.42403303500147
2026-01-13,50.96265413899804,101.18628938099711
2026-01-14,50.6798931652143,101.50133710950794
2026-01-15,50.44590266654903,98.46875883409653
2026-01-16,50.260914025870754,100.9507484499225
2026-01-17,50.125110170275015,100.86111801445082
2026-01-18,50.03862539019603,99.72562561253113
2026-01-19,50.001545206612654,100.29852022494708
2026-01-20,50.01390628648056,98.51288829759108
2026-01-21,50.07569640647387,99.35032582254792
2026-01-22,50.18685446507227,101.13915816857683
2026-01-23,50.3472705429816,101.20579436450276
2026-01-24,50.55678601182821,100.70171751261165
2026-01-25,50.81519369101947,102.44174969944366
2026-01-26,51.12223805261565,102.38277422203122
2026-01-27,51.47761547401013,102.45100998409809
2026-01-28,51.88097453816828,103.57912176573328
2026-01-29,52.331916381128515,104.20841507094549
2026-01-30,52.82999508642089,104.47621422202324
2026-01-31,53.37471812601461,108.00612205793132
2026-02-01,53.9655468473568,107.363069261421
2026-02-02,54.60189700602261,108.37143329774831
2026-02-03,55.283139343448596,109.03693036638383
2026-02-04,56.00860020917845,109.38123255076776
2026-02-05,56.77756222700672,114.25662132213242
2026-02-06,57.58926500435981,115.97213869575583
2026-02-07,58.44290588421529,118.07885035302529
2026-02-08,59.337640738813285,118.52624216145638
2026-02-09,60.2725848043777,120.22317708146181
2026-02-10,61.246813556019866,121.98590399873659
2026-02-11,62.25936362195995,124.10216961408169
2026-02-12,63.30923373616357,127.73825782306733
2026-02-13,64.39538572844863,128.7642562081683
2026-02-14,65.51674555108676,131.4115618981749
2026-02-15,66.67220434088132,132.90240184980223
2026-02-16,67.8606195156729,137.0420869375665
2026-02-17,69.08081590418917,136.25689292894359
2026-02-18,70.33158690811885,139.44264964151967
2026-02-19,71.61169569526456,143.60310191476367
2026-02-20,72.91987642259039,147.59036359641172
2026-02-21,74.25483548795918,148.2845707761596
2026-02-22,75.61525280931818,150.38813481290902
2026-02-23,76.99978313006929,155.0002289652969
2026-02-24,78.40705734933506,157.137813140685
2026-02-25,79.8356838758008,160.96158156359584
2026-02-26,81.284250003799,161.27814892285366
2026-02-27,82.75132331027035,166.71431510655162
2026-02-28,84.23545307122468,166.9224486856811
2026-03-01,85.73517169629741,171.18217124643996
2026-03-02,87.2489961799843,174.91077511279252
2026-03-03,88.7754295681213,177.7368725144417
2026-03-04,90.31296243815497,181.6865172122923
2026-03-05,91.86007439174523,181.89348876648123
2026-03-06,93.4152355582187,186.97147859613642
2026-03-07,94.97690810739141,191.15345824756676
2026-03-08,96.54354777026067,193.14638976759343
2026-03-09,98.11360536606396,195.08487105236122
2026-03-10,99.68552833419655,200.37856406321976
2026-03-11,101.25776226946864,201.8672142687936
2026-03-12,102.8287524591894,204.83318190631593
2026-03-13,104.39694542055294,207.84375508822237
2026-03-14,105.96079043680848,211.722895760668
2026-03-15,107.51874109069675,215.22054240176638
2026-03-16,109.06925679363239,216.8694135325617
2026-03-17,110.61080430912533,220.15796274152072
2026-03-18,112.14185926892922,223.58923566199624
2026-03-19,113.6609076804231,226.36682671295955
2026-03-20,115.16644742373123,230.3696530740119
2026-03-21,116.6569897371027,233.67520107060628
2026-03-22,118.13106068908326,236.4859951884331
2026-03-23,119.58720263601973,239.39973716078725
2026-03-24,121.02397566346066,243.71894304220993
2026-03-25,122.43995901002299,245.30360161967315
2026-03-26,123.83375247232118,248.45146919253162
2026-03-27,125.20397778956614,249.9933398293553
2026-03-28,126.54928000646586,254.04256615559322
2026-03-29,127.86832881308203,255.27430510237073
2026-03-30,129.15981986031355,258.73108804821567
2026-03-31,130.4224760497108,259.4735852312392
2026-04-01,131.65504879634096,263.47633172467005
2026-04-02,132.85631926345928,264.73725829174924
2026-04-03,134.02509956776254,268.986234790009
2026-04-04,135.16023395403408,271.1963443700669
2026-04-05,136.26059993801982,272.0545724884806
2026-04-06,137.3251094164025,276.6997937614296
2026-04-07,138.3527097427799,276.4195411893663
2026-04-08,139.34238476857942,277.0727506364863
2026-04-09,140.29315584788333,279.807193725404
2026-04-10,141.20408280516816,281.36402458797846
2026-04-11,142.07426486500242,284.5281318317911
2026-04-12,142.90284154278433,284.5703200588962
2026-04-13,143.68899349563634,286.83877297546644
2026-04-14,144.4319433326177,289.17843883577217
2026-04-15,145.13095638345163,290.4005586616151
2026-04-16,145.78534142500837,291.558039037675
2026-04-17,146.39445136482544,292.91490324869494
2026-04-18,146.95768388098833,293.544867664469
2026-04-19,147.47448201774066,293.34521197981496
2026-04-20,147.94433473623246,295.49183125172027
2026-04-21,148.36677741986446,297.2023046240442
2026-04-22,148.74139233372668,297.34584967884393
2026-04-23,149.06780903767793,298.5271064484864
2026-04-24,149.34570475265798,298.10462647580647
2026-04-25,149.5748046798692,300.14394543961635
2026-04-26,149.7548822725133,296.9534466775553
2026-04-27,149.88575945981307,299.9129594325495
2026-04-28,149.96730682309902,301.2834939933193
2026-04-29,149.9994437237857,301.49658596361286
2026-04-30,149.9821383831115,299.7324505969805
2026-05-01,149.9154079135634,298.5046176714839
2026-05-02,149.79931830195522,300.9651094462538
2026-05-03,149.633984344176,299.2161035215465
2026-05-04,149.41956953167366,298.6801695240774
2026-05-05,149.15628588978524,297.41971713869276
2026-05-06,148.84439376807467,296.43890005529107
2026-05-07,148.48420158288442,297.5322663346932
2026-05-08,148.0760655123563,296.8220024794713
2026-05-09,147.62038914422263,295.4423222902447
2026-05-10,147.117623076716,293.47120037183817
2026-05-11,146.56826447299275,292.07153012087633
2026-05-12,145.97285656951036,290.5134644838008
2026-05-13,145.3319881388445,290.103431101611
2026-05-14,144.6462929074785,288.28673225020805
2026-05-15,143.91644892913848,286.1235881629859
2026-05-16,143.14317791429664,286.9377008409463
2026-05-17,142.32724451650316,283.33542517152136
2026-05-18,141.4694555762542,283.92283383393914
2026-05-19,140.5706593231434,281.5353903564002
2026-05-20,139.6317445370843,279.557830261787
2026-05-21,138.653639669436,278.97258838493207
2026-05-22,137.6373119248978,273.9888212157311
2026-05-23,136.583766305084,274.0413046062168
2026-05-24,135.4940446147216,270.6904466564217
2026-05-25,134.36922443145562,271.3095190195408
2026-05-26,133.21041804028084,266.04004164942245
2026-05-27,132.0187713336514,263.49523433117713
2026-05-28,130.79546267835912,262.0164611315755
2026-05-29,129.54170175029796,258.8744949683873
2026-05-30,128.25872833826975,255.75899371423964
2026-05-31,126.947811118011,252.92534545208616
2026-06-01,125.61024639765581,252.67869728369902
2026-06-02,124.24735683587456,247.33125203984912
2026-06-03,122.86049013395403,245.94406782828855
2026-06-04,121.45101770311646,243.958219545859
2026-06-05,120.02033330839025,241.14516160222314
2026-06-06,118.56985169037853,236.53805097857563
2026-06-07,117.10100716628364,233.99582953194152
2026-06-08,115.61525221157459,230.8303109221348
2026-06-09,114.11405602369877,226.69309328473165
2026-06-10,112.59890306925634,225.7353235215328
2026-06-11,111.07129161607811,222.18108687779105
2026-06-12,109.53273225165346,220.5060495839088
2026-06-13,107.9847463893776,215.1462876814538
2026-06-14,106.42886476409365,213.946426086805
2026-06-15,104.86662591841524,210.89248598711467
2026-06-16,103.29957468133121,206.6462210494703
2026-06-17,101.72926064059095,201.28765971034824
2026-06-18,100.15723661038697,199.80190556332965
2026-06-19,98.58505709584432,198.95598531599276
2026-06-20,97.01427675583963,194.32560928317116
2026-06-21,95.44644886566816,191.5862974372082
2026-06-22,93.88312378107724,187.67708098051952
2026-06-23,92.32584740518936,184.4282519005156
2026-06-24,90.77615965982545,179.6849747509514
2026-06-25,89.23559296274563,179.26592514254656
2026-06-26,87.70567071230771,176.49102262933778
2026-06-27,86.1879057810464,171.4249492766261
2026-06-28,84.68379901966102,169.18874291781373
2026-06-29,83.19483777288929,166.07593426842428
2026-06-30,81.72249440873921,163.8651421114647
2026-07-01,80.26822486252803,159.99208614354697
2026-07-02,78.8334671971734,158.5982753175298
2026-07-03,77.41964018115544,154.91060467843536
2026-07-04,76.02814188555962,149.50686071553454
2026-07-05,74.66034830158654,149.76341687836572
2026-07-06,73.31761197989397,147.6315749473787
2026-07-07,72.00126069312037,142.8504597259758
2026-07-08,70.71259612290822,141.833919180791
2026-07-09,69.45289257272896,140.73574481521212
2026-07-10,68.22339570778097,136.55885779074018
2026-07-11,67.02532132320529,135.19227151074006
2026-07-12,65.85985414184069,131.27755331344486
2026-07-13,64.7281466427024,129.43832899694763
2026-07-14,63.63131792134767,127.058014554769
2026-07-15,62.57045258325063,124.7537847401537
2026-07-16,61.54659967128425,122.94547729748543
2026-07-17,60.560771628368556,119.49086147581279
2026-07-18,59.61394329630972,118.89700645823615
2026-07-19,58.70705095182295,118.75190835907269
2026-07-20,57.840991380688926,114.71829270452602
2026-07-21,57.01662099096282,112.96710871045234
2026-07-22,56.23475496610946,112.53072230361369
2026-07-23,55.49616645890476,111.10351606116676
2026-07-24,54.801585826899284,109.98063637285256
2026-07-25,54.151699910199376,108.18966124721412
2026-07-26,53.54715135228193,107.16616686902219
2026-07-27,52.988537964512076,105.62619115539515
2026-07-28,52.47641213499447,103.67702811468898
2026-07-29,52.01128028234061,103.95116869637056
2026-07-30,51.59360235489409,103.91180170623063
2026-07-31,51.223791375908114,102.96263737816857
2026-08-01,50.90221303512469,100.0601839433101
2026-08-02,50.62918532716058,101.51029601763024
2026-08-03,50.40497823705616,99.91718694825515
2026-08-04,50.22981347329939,101.85179095182016
2026-08-05,50.103864248587854,100.53399828010409
2026-08-06,50.027255108546534,100.95079417722367
2026-08-07,50.00006180857013,100.02129176155512
2026-08-08,50.022311238911804,99.97856747892614
2026-08-09,50.09398139809267,101.68380771383859
2026-08-10,50.2150014146581,101.40277722594121
2026-08-11,50.3852516172593,100.88836188676615
2026-08-12,50.60456365299106,101.00946087984472
2026-08-13,50.87272065386859,100.0382665822063
2026-08-14,51.18945745127848,102.70348243743109
2026-08-15,51.5544608381925,102.98281770706528
2026-08-16,51.9673698788839,104.48869580485008
2026-08-17,52.42777626584109,105.71337137321696
2026-08-18,52.93522472352479,107.10337054209683
2026-08-19,53.48921345856971,107.31541982803382
2026-08-20,54.089194655986255,107.1320288468443
2026-08-21,54.73457502087008,107.31983649082203
2026-08-22,55.42471636508577,110.02473286981476
2026-08-23,56.15893623834224,113.65136097618955
2026-08-24,56.93650860303834,115.69650867537612
2026-08-25,57.75666455220904,115.2754283526489
2026-08-26,58.61859306986332,115.77622688544429
2026-08-27,59.52144183296274,118.39447009092265
2026-08-28,60.464318054245204,122.06644193118828
2026-08-29,61.44628936506371,122.30156555660032
2026-08-30,62.466384737363676,125.52189342239487
2026-08-31,63.52359544389042,127.21574918907888
2026-09-01,64.61687605567468,129.9437553703864
2026-09-02,65.7451454758108,133.30830195056865
2026-09-03,66.90728800850653,134.4043574925474
2026-09-04,68.10215446234426,136.35122520132646
2026-09-05,69.32856328666685,140.58550013914262
2026-09-06,70.58530173995962,141.5201555815443
2026-09-07,71.87112708907796,142.94930668082432
2026-09-08,73.18476783813077,147.057000966031
2026-09-09,74.52492498580617,149.4973055137453
2026-09-10,75.89027330989752,151.47264427752444
2026-09-11,77.27946267775597,154.04133930304567
2026-09-12,78.69111938137802,157.08397927544112
2026-09-13,80.12384749580421,159.71580563410666
2026-09-14,81.57623025948729,162.88670070026168
2026-09-15,83.04683147526612,165.25086634829037
2026-09-16,84.53419693055636,169.45454854927254
2026-09-17,86.03685583535841,172.38491298467565
2026-09-18,87.55332227665525,175.45184633053998
2026-09-19,89.08209668776749,178.10182403609832
2026-09-20,90.621667331208,181.06567140639095
2026-09-21,92.1705117935719,185.78302938479732
2026-09-22,93.72709849098509,187.52160286880797
2026-09-23,95.2898881836185,191.8435432132925
2026-09-24,96.85733549777582,192.71825501238533
2026-09-25,98.4278904540438,197.44495874228897
2026-09-26,99.99999999999994,199.26529696333986
